fact	theory	serial	serial_max	component_count	source_file	source_line	concealed	has_skip_proof	depends_on_article_sorry
pss_mechanized.eng_Red_IncrFirst_core	pss_mechanized	536730	536730	1	isabelle/pss_mechanized.thy	28242	false	true	false
pss_mechanized.eng_Red_IncrFirst_shift	pss_mechanized	536744	536744	1	isabelle/pss_mechanized.thy	28291	false	true	false
pss_mechanized.eng_Red_IncrFirst_multi_reduce	pss_mechanized	536774	536774	1	isabelle/pss_mechanized.thy	28339	false	true	false
pss_mechanized.eng_Red_IncrFirst_m10pos_reduce	pss_mechanized	536818	536818	1	isabelle/pss_mechanized.thy	28380	false	true	false
pss_mechanized.eng_Red_IncrFirst_modB2	pss_mechanized	536872	536872	1	isabelle/pss_mechanized.thy	28451	false	true	false
pss_mechanized.Lng_bumpAt	pss_mechanized	536900	536900	1	isabelle/pss_mechanized.thy	28529	false	false	false
pss_mechanized.entry_bumpAt0	pss_mechanized	536908	536908	1	isabelle/pss_mechanized.thy	28532	false	false	false
pss_mechanized.entry_bumpAt1	pss_mechanized	536918	536918	1	isabelle/pss_mechanized.thy	28536	false	false	false
pss_mechanized.tail_bump_bumpAt	pss_mechanized	536942	536942	1	isabelle/pss_mechanized.thy	28544	false	false	false
pss_mechanized.cut_bump.cb_branch_entry0	pss_mechanized	537024	537024	1	isabelle/pss_mechanized.thy	28569	false	false	false
pss_mechanized.cut_bump.cb_seg_IncrFirst	pss_mechanized	537060	537060	1	isabelle/pss_mechanized.thy	28579	false	false	false
pss_mechanized.cut_bump.cb_Br_eq	pss_mechanized	537112	537112	1	isabelle/pss_mechanized.thy	28616	false	true	false
pss_mechanized.cut_bump.cb_length_Br_eq	pss_mechanized	537120	537120	1	isabelle/pss_mechanized.thy	28666	false	true	false
pss_mechanized.cut_bump.cb_FirstNodes_eq	pss_mechanized	537126	537126	1	isabelle/pss_mechanized.thy	28669	false	true	false
pss_mechanized.cut_bump.cb_Joints_eq	pss_mechanized	537136	537136	1	isabelle/pss_mechanized.thy	28676	false	true	false
pss_mechanized.cut_bump.cb_npJ_eq	pss_mechanized	537150	537150	1	isabelle/pss_mechanized.thy	28679	false	true	false
pss_mechanized.cut_bump.cb_NJ_bumpAt	pss_mechanized	537196	537196	1	isabelle/pss_mechanized.thy	28707	false	true	false
pss_mechanized.bumpAt_take	pss_mechanized	537202	537202	1	isabelle/pss_mechanized.thy	28822	false	false	false
pss_mechanized.bumpAt_drop	pss_mechanized	537208	537208	1	isabelle/pss_mechanized.thy	28825	false	false	false
pss_mechanized.bumpAt_multiT_eq	pss_mechanized	537216	537216	1	isabelle/pss_mechanized.thy	28828	false	false	false
pss_mechanized.bumpAt_Pcut_eq	pss_mechanized	537224	537224	1	isabelle/pss_mechanized.thy	28831	false	false	false
pss_mechanized.P_bumpAt	pss_mechanized	537230	537230	1	isabelle/pss_mechanized.thy	28834	false	true	false
pss_mechanized.bumpv_shift	pss_mechanized	537236	537236	1	isabelle/pss_mechanized.thy	28868	false	false	false
pss_mechanized.entry_diag_funpow_bumpAt0	pss_mechanized	537242	537242	1	isabelle/pss_mechanized.thy	28871	false	false	false
pss_mechanized.bumpAt_diag_funpow	pss_mechanized	537250	537250	1	isabelle/pss_mechanized.thy	28909	false	false	false
pss_mechanized.cut_bump_bumpAt	pss_mechanized	537268	537268	1	isabelle/pss_mechanized.thy	28965	false	false	false
pss_mechanized.cut_bump_coreReduce	pss_mechanized	537294	537294	1	isabelle/pss_mechanized.thy	28974	false	true	false
pss_mechanized.fin_shift_bumpv	pss_mechanized	537310	537310	1	isabelle/pss_mechanized.thy	29007	false	false	false
pss_mechanized.fin_TrMax_shiftRow0	pss_mechanized	537448	537448	1	isabelle/pss_mechanized.thy	29023	false	false	false
pss_mechanized.fin_cut_block_tail	pss_mechanized	537504	537504	1	isabelle/pss_mechanized.thy	29042	false	true	false
pss_mechanized.fin_TrMax_argX_ge	pss_mechanized	537600	537600	1	isabelle/pss_mechanized.thy	29145	false	true	false
pss_mechanized.fin_cut_bump_Red	pss_mechanized	537722	537722	1	isabelle/pss_mechanized.thy	29214	false	true	false
pss_mechanized.fin_cutOK_coreReduce	pss_mechanized	537784	537784	1	isabelle/pss_mechanized.thy	29710	false	true	false
pss_mechanized.fin_coreReduce_IncrFirst_bumpAt	pss_mechanized	537842	537842	1	isabelle/pss_mechanized.thy	29728	false	true	false
pss_mechanized.m_6_5_Red_IncrFirst_B2	pss_mechanized	537904	537904	1	isabelle/pss_mechanized.thy	29763	false	true	false
pss_mechanized.m_6_5_Red_IncrFirst	pss_mechanized	537922	537922	1	isabelle/pss_mechanized.thy	29786	false	true	false
pss_mechanized.idem2_zeroT	pss_mechanized	537958	537958	1	isabelle/pss_mechanized.thy	29801	false	true	false
pss_mechanized.idem2_core_trunk	pss_mechanized	538028	538028	1	isabelle/pss_mechanized.thy	29818	false	true	false
pss_mechanized.idem2_shift_reduce	pss_mechanized	538158	538158	1	isabelle/pss_mechanized.thy	29840	false	true	false
pss_mechanized.cong_struct.nextrel0_eq	pss_mechanized	538274	538274	1	isabelle/pss_mechanized.thy	29887	false	false	false
pss_mechanized.cong_struct.le0_eq	pss_mechanized	538288	538288	1	isabelle/pss_mechanized.thy	29889	false	false	false
pss_mechanized.cong_struct.nextrel1_eq	pss_mechanized	538308	538308	1	isabelle/pss_mechanized.thy	29892	false	false	false
pss_mechanized.cong_struct.le1_eq	pss_mechanized	538328	538328	1	isabelle/pss_mechanized.thy	29935	false	false	false
pss_mechanized.cong_struct.nextR_eq	pss_mechanized	538350	538350	1	isabelle/pss_mechanized.thy	29938	false	false	false
pss_mechanized.cong_struct.leR_eq	pss_mechanized	538360	538360	1	isabelle/pss_mechanized.thy	29941	false	false	false
pss_mechanized.cong_struct.TrMax_eq	pss_mechanized	538386	538386	1	isabelle/pss_mechanized.thy	29944	false	false	false
pss_mechanized.cong_struct.zeroT_eq	pss_mechanized	538404	538404	1	isabelle/pss_mechanized.thy	29947	false	false	false
pss_mechanized.cong_struct.monoT_eq	pss_mechanized	538434	538434	1	isabelle/pss_mechanized.thy	29951	false	false	false
pss_mechanized.cong_struct.multiT_eq	pss_mechanized	538458	538458	1	isabelle/pss_mechanized.thy	29954	false	false	false
pss_mechanized.cong_struct.Pcut_eq	pss_mechanized	538464	538464	1	isabelle/pss_mechanized.thy	29957	false	false	false
pss_mechanized.congR_cong_struct	pss_mechanized	538570	538570	1	isabelle/pss_mechanized.thy	29977	false	false	false
pss_mechanized.cong_struct_congR	pss_mechanized	538598	538598	1	isabelle/pss_mechanized.thy	29980	false	false	false
pss_mechanized.congR_refl	pss_mechanized	538616	538616	1	isabelle/pss_mechanized.thy	29992	false	false	false
pss_mechanized.congR_trans	pss_mechanized	538654	538654	1	isabelle/pss_mechanized.thy	29994	false	false	false
pss_mechanized.congR_Lng	pss_mechanized	538688	538688	1	isabelle/pss_mechanized.thy	29998	false	false	false
pss_mechanized.congR_nextR	pss_mechanized	538754	538754	1	isabelle/pss_mechanized.thy	29999	false	false	false
pss_mechanized.congR_leR	pss_mechanized	538790	538790	1	isabelle/pss_mechanized.thy	30001	false	false	false
pss_mechanized.congR_TrMax	pss_mechanized	538828	538828	1	isabelle/pss_mechanized.thy	30003	false	false	false
pss_mechanized.congR_zeroT	pss_mechanized	538870	538870	1	isabelle/pss_mechanized.thy	30005	false	false	false
pss_mechanized.congR_monoT	pss_mechanized	538902	538902	1	isabelle/pss_mechanized.thy	30007	false	false	false
pss_mechanized.congR_multiT	pss_mechanized	538918	538918	1	isabelle/pss_mechanized.thy	30009	false	false	false
pss_mechanized.congR_Pcut	pss_mechanized	538954	538954	1	isabelle/pss_mechanized.thy	30011	false	false	false
pss_mechanized.congR_seg	pss_mechanized	539010	539010	1	isabelle/pss_mechanized.thy	30018	false	false	false
pss_mechanized.congR_take	pss_mechanized	539070	539070	1	isabelle/pss_mechanized.thy	30065	false	true	false
pss_mechanized.congR_drop	pss_mechanized	539122	539122	1	isabelle/pss_mechanized.thy	30081	false	false	false
pss_mechanized.congR_P_maplen	pss_mechanized	539154	539154	1	isabelle/pss_mechanized.thy	30101	false	true	false
pss_mechanized.congR_P_length	pss_mechanized	539170	539170	1	isabelle/pss_mechanized.thy	30138	false	true	false
pss_mechanized.congR_P_IdxSum	pss_mechanized	539204	539204	1	isabelle/pss_mechanized.thy	30141	false	true	false
pss_mechanized.congR_P_block	pss_mechanized	539296	539296	1	isabelle/pss_mechanized.thy	30154	false	true	false
pss_mechanized.congR_IncrFirst	pss_mechanized	539350	539350	1	isabelle/pss_mechanized.thy	30196	false	false	false
pss_mechanized.congR_funpow_IncrFirst	pss_mechanized	539384	539384	1	isabelle/pss_mechanized.thy	30216	false	false	false
pss_mechanized.congR_shiftRow0	pss_mechanized	539456	539456	1	isabelle/pss_mechanized.thy	30223	false	false	false
pss_mechanized.congR_brseg	pss_mechanized	539562	539562	1	isabelle/pss_mechanized.thy	30257	false	false	false
pss_mechanized.congR_Br_length	pss_mechanized	539600	539600	1	isabelle/pss_mechanized.thy	30265	false	true	false
pss_mechanized.congR_Br_block	pss_mechanized	539642	539642	1	isabelle/pss_mechanized.thy	30288	false	true	false
pss_mechanized.congR_Br_maplen	pss_mechanized	539710	539710	1	isabelle/pss_mechanized.thy	30366	false	true	false
pss_mechanized.congR_IdxSum_Br	pss_mechanized	539736	539736	1	isabelle/pss_mechanized.thy	30380	false	true	false
pss_mechanized.congR_FirstNodes	pss_mechanized	539770	539770	1	isabelle/pss_mechanized.thy	30391	false	true	false
pss_mechanized.congR_Joints	pss_mechanized	539782	539782	1	isabelle/pss_mechanized.thy	30399	false	true	false
pss_mechanized.congR_npJ	pss_mechanized	539796	539796	1	isabelle/pss_mechanized.thy	30405	false	true	false
pss_mechanized.cdn_nextrel0_suc_cong	pss_mechanized	539918	539918	1	isabelle/pss_mechanized.thy	30435	false	false	false
pss_mechanized.cdn_minhead_runmin_char	pss_mechanized	540016	540016	1	isabelle/pss_mechanized.thy	30466	false	true	false
pss_mechanized.cdn_nextrel0_minhead_cong	pss_mechanized	540138	540138	1	isabelle/pss_mechanized.thy	30515	false	true	false
pss_mechanized.congR_NJ	pss_mechanized	540236	540236	1	isabelle/pss_mechanized.thy	30575	false	true	false
pss_mechanized.cdn_entry0_diagfun	pss_mechanized	540292	540292	1	isabelle/pss_mechanized.thy	30698	false	true	false
pss_mechanized.cdn_Lng_diagfun	pss_mechanized	540306	540306	1	isabelle/pss_mechanized.thy	30721	false	false	false
pss_mechanized.cdn_runmin_char	pss_mechanized	540326	540326	1	isabelle/pss_mechanized.thy	30732	false	false	false
pss_mechanized.cdn_nextrel0_diagfun_cong	pss_mechanized	540358	540358	1	isabelle/pss_mechanized.thy	30779	false	true	false
pss_mechanized.congR_diag_funpow	pss_mechanized	540408	540408	1	isabelle/pss_mechanized.thy	31028	false	true	false
pss_mechanized.cdn_shiftRow0_id	pss_mechanized	540416	540416	1	isabelle/pss_mechanized.thy	31078	false	false	false
pss_mechanized.cdn_Red_shiftRow0_m10z	pss_mechanized	540432	540432	1	isabelle/pss_mechanized.thy	31098	false	true	false
pss_mechanized.congR_self_shiftRow0	pss_mechanized	540450	540450	1	isabelle/pss_mechanized.thy	31127	false	false	false
pss_mechanized.cdn_red_cong	pss_mechanized	540618	540618	1	isabelle/pss_mechanized.thy	31150	false	true	false
pss_mechanized.b2_entry0_diag_app	pss_mechanized	540696	540696	1	isabelle/pss_mechanized.thy	31393	false	true	false
pss_mechanized.b2_Lng_diag_app	pss_mechanized	540746	540746	1	isabelle/pss_mechanized.thy	31409	false	false	false
pss_mechanized.b2_nextrel0_tailbump	pss_mechanized	540808	540808	1	isabelle/pss_mechanized.thy	31424	false	true	false
pss_mechanized.b2_congR_tailbump	pss_mechanized	540840	540840	1	isabelle/pss_mechanized.thy	31645	false	true	false
pss_mechanized.b2_RedM_eq_segN	pss_mechanized	540858	540858	1	isabelle/pss_mechanized.thy	31685	false	true	false
pss_mechanized.b2_N_eq_diag_RedM	pss_mechanized	540866	540866	1	isabelle/pss_mechanized.thy	31766	false	true	false
pss_mechanized.b2_idem_m10pos	pss_mechanized	540888	540888	1	isabelle/pss_mechanized.thy	31821	false	true	false
pss_mechanized.s_FirstNode0_eq_TrMax_Suc	pss_mechanized	540918	540918	1	isabelle/pss_mechanized.thy	31898	false	true	false
pss_mechanized.s_npJ0_le_TrMax	pss_mechanized	540940	540940	1	isabelle/pss_mechanized.thy	31907	false	true	false
pss_mechanized.fl_s_TrMax_Red	pss_mechanized	540966	540966	1	isabelle/pss_mechanized.thy	31977	false	true	false
pss_mechanized.d_Red_core_nontrunk_unfold	pss_mechanized	540992	540992	1	isabelle/pss_mechanized.thy	32118	false	true	false
pss_mechanized.fin_Red_leftend_row0_eq_m10	pss_mechanized	541012	541012	1	isabelle/pss_mechanized.thy	32179	false	true	false
pss_mechanized.fin_Red_NJ_leftend	pss_mechanized	541044	541044	1	isabelle/pss_mechanized.thy	32309	false	true	false
pss_mechanized.fin_block_head	pss_mechanized	541122	541122	1	isabelle/pss_mechanized.thy	32341	false	true	false
pss_mechanized.rmt_core_nontrunk_tail_pos	pss_mechanized	541186	541186	1	isabelle/pss_mechanized.thy	32372	false	true	false
pss_mechanized.rmt_core_nontrunk_strict_suffix_min	pss_mechanized	541246	541246	1	isabelle/pss_mechanized.thy	32502	false	true	false
pss_mechanized.m_6_5_Red_preserves_monoT	pss_mechanized	541258	541258	1	isabelle/pss_mechanized.thy	32543	false	true	false
pss_mechanized.if2_P_concat_blocks	pss_mechanized	541352	541352	1	isabelle/pss_mechanized.thy	32787	false	true	false
pss_mechanized.if2_multiT_funpow_IncrFirst	pss_mechanized	541374	541374	1	isabelle/pss_mechanized.thy	32920	false	false	false
pss_mechanized.if2_block_props	pss_mechanized	541388	541388	1	isabelle/pss_mechanized.thy	32929	false	true	false
pss_mechanized.if2_block_row0_min	pss_mechanized	541474	541474	1	isabelle/pss_mechanized.thy	32972	false	true	false
pss_mechanized.if2_Br_Red	pss_mechanized	541528	541528	1	isabelle/pss_mechanized.thy	33025	false	true	false
pss_mechanized.a1_Red_trunk_row0	pss_mechanized	541538	541538	1	isabelle/pss_mechanized.thy	33132	false	true	false
pss_mechanized.a1_FN_hasParent	pss_mechanized	541544	541544	1	isabelle/pss_mechanized.thy	33161	false	true	false
pss_mechanized.a1_FN_lt	pss_mechanized	541552	541552	1	isabelle/pss_mechanized.thy	33186	false	true	false
pss_mechanized.a1_concat_locate_raw	pss_mechanized	541560	541560	1	isabelle/pss_mechanized.thy	33198	false	true	false
pss_mechanized.a1_concat_locate	pss_mechanized	541624	541624	1	isabelle/pss_mechanized.thy	33225	false	true	false
pss_mechanized.a1_sumlen_take_mono	pss_mechanized	541694	541694	1	isabelle/pss_mechanized.thy	33240	false	true	false
pss_mechanized.a1_if_Joints_Red	pss_mechanized	541764	541764	1	isabelle/pss_mechanized.thy	33254	false	true	false
pss_mechanized.a1_BrRed_row1_head	pss_mechanized	541786	541786	1	isabelle/pss_mechanized.thy	33432	false	true	false
pss_mechanized.a1_if_npJ_Red_zero	pss_mechanized	541808	541808	1	isabelle/pss_mechanized.thy	33467	false	true	false
pss_mechanized.a1_Red_trunk_row1	pss_mechanized	541836	541836	1	isabelle/pss_mechanized.thy	33483	false	true	false
pss_mechanized.a1_Red_trunk_nextrel0_step	pss_mechanized	541846	541846	1	isabelle/pss_mechanized.thy	33512	false	true	false
pss_mechanized.a1_Red_trunk_le0	pss_mechanized	541930	541930	1	isabelle/pss_mechanized.thy	33531	false	true	false
pss_mechanized.a1_le0_ancestor_le_parent	pss_mechanized	541978	541978	1	isabelle/pss_mechanized.thy	33570	false	false	false
pss_mechanized.a1_if_npJ_Red_pos	pss_mechanized	542110	542110	1	isabelle/pss_mechanized.thy	33595	false	true	false
pss_mechanized.a1_if_npJ_Red	pss_mechanized	542150	542150	1	isabelle/pss_mechanized.thy	33729	false	true	false
pss_mechanized.a1_Red_funpow_IncrFirst	pss_mechanized	542190	542190	1	isabelle/pss_mechanized.thy	33745	false	true	false
pss_mechanized.a1_NJ_Red_eq	pss_mechanized	542358	542358	1	isabelle/pss_mechanized.thy	33771	false	true	false
pss_mechanized.a1_Red_NJ_Red_residual	pss_mechanized	542408	542408	1	isabelle/pss_mechanized.thy	33832	false	true	false
pss_mechanized.a1_idem_core_nontrunk	pss_mechanized	542510	542510	1	isabelle/pss_mechanized.thy	33857	false	true	false
pss_mechanized.a1_idem_m10pos	pss_mechanized	542618	542618	1	isabelle/pss_mechanized.thy	33945	false	true	false
pss_mechanized.idem_nonmulti	pss_mechanized	542658	542658	1	isabelle/pss_mechanized.thy	34021	false	true	false
pss_mechanized.m_6_5_Red_idem	pss_mechanized	542676	542676	1	isabelle/pss_mechanized.thy	34141	false	true	false
pss_mechanized.a3_butlast_concat	pss_mechanized	542726	542726	1	isabelle/pss_mechanized.thy	34162	false	false	false
pss_mechanized.a3_map_butlast	pss_mechanized	542770	542770	1	isabelle/pss_mechanized.thy	34179	false	false	false
pss_mechanized.a3_butlast_Red_len1	pss_mechanized	542800	542800	1	isabelle/pss_mechanized.thy	34186	false	true	false
pss_mechanized.a3_shiftRow0_Pred	pss_mechanized	542834	542834	1	isabelle/pss_mechanized.thy	34198	false	false	false
pss_mechanized.a3_Red_shiftRow0_Pred_m10z	pss_mechanized	542876	542876	1	isabelle/pss_mechanized.thy	34249	false	true	false
pss_mechanized.a3_TrMax_Pred_trunk	pss_mechanized	542930	542930	1	isabelle/pss_mechanized.thy	34295	false	false	false
pss_mechanized.a3_Red_Pred_cond	pss_mechanized	543208	543208	1	isabelle/pss_mechanized.thy	34351	false	true	false
pss_mechanized.rpred_Br_Pred_prefix	pss_mechanized	543340	543340	1	isabelle/pss_mechanized.thy	34737	false	true	false
pss_mechanized.rpred_IdxSum_prefix_append	pss_mechanized	543408	543408	1	isabelle/pss_mechanized.thy	34753	false	true	false
pss_mechanized.rpred_IdxSum_butlast	pss_mechanized	543456	543456	1	isabelle/pss_mechanized.thy	34770	false	true	false
pss_mechanized.rpred_FirstNodes_Pred	pss_mechanized	543654	543654	1	isabelle/pss_mechanized.thy	34790	false	true	false
pss_mechanized.rpred_JBr_Pred_imp	pss_mechanized	543802	543802	1	isabelle/pss_mechanized.thy	34863	false	true	false
pss_mechanized.rpred_hasParent_FirstNodes	pss_mechanized	543862	543862	1	isabelle/pss_mechanized.thy	34900	false	true	false
pss_mechanized.rpred_Joints_Pred	pss_mechanized	544088	544088	1	isabelle/pss_mechanized.thy	34930	false	true	false
pss_mechanized.rpred_branch_e1_Pred	pss_mechanized	544336	544336	1	isabelle/pss_mechanized.thy	35025	false	true	false
pss_mechanized.rpred_npJ_Pred	pss_mechanized	544654	544654	1	isabelle/pss_mechanized.thy	35084	false	true	false
pss_mechanized.rpred_block_eq_interior	pss_mechanized	544842	544842	1	isabelle/pss_mechanized.thy	35190	false	true	false
pss_mechanized.rpred_NJ_interior	pss_mechanized	544938	544938	1	isabelle/pss_mechanized.thy	35220	false	true	false
pss_mechanized.rpred_lastblock_Pred	pss_mechanized	545028	545028	1	isabelle/pss_mechanized.thy	35244	false	true	false
pss_mechanized.rpred_NJ_lastblock	pss_mechanized	545102	545102	1	isabelle/pss_mechanized.thy	35281	false	true	false
pss_mechanized.rpred_BL_nonempty	pss_mechanized	545156	545156	1	isabelle/pss_mechanized.thy	35346	false	true	false
pss_mechanized.rpred_BL_lastlen1	pss_mechanized	545182	545182	1	isabelle/pss_mechanized.thy	35369	false	true	false
pss_mechanized.rpred_core_nontrunk_step	pss_mechanized	545314	545314	1	isabelle/pss_mechanized.thy	35392	false	true	false
pss_mechanized.m_6_5_Red_Pred	pss_mechanized	545546	545546	1	isabelle/pss_mechanized.thy	35727	false	true	false
pss_mechanized.rnsub_size_arg_lt	pss_mechanized	545616	545616	1	isabelle/pss_mechanized.thy	36143	false	true	false
