rank	fact	serial	theory	source_file	source_line
1321	pss_mechanized.le0_adjacent_step	704334	pss_mechanized	isabelle/pss_mechanized.thy	61983
1322	pss_mechanized.RedCondA_shiftRow0	704372	pss_mechanized	isabelle/pss_mechanized.thy	62006
1323	pss_mechanized.trunk_entries_offset	704412	pss_mechanized	isabelle/pss_mechanized.thy	62061
1324	pss_mechanized.trunk_entries_diag	704468	pss_mechanized	isabelle/pss_mechanized.thy	62148
1325	pss_mechanized.monoT_condA_trunkwhole_eq_diagSeq	704526	pss_mechanized	isabelle/pss_mechanized.thy	62156
1326	pss_mechanized.NJ_eq_BrJ	704670	pss_mechanized	isabelle/pss_mechanized.thy	62195
1327	pss_mechanized.RedCondA_seg	704732	pss_mechanized	isabelle/pss_mechanized.thy	62286
1328	pss_mechanized.RedCondA_BrJ	704792	pss_mechanized	isabelle/pss_mechanized.thy	62347
1329	pss_mechanized.BrJ_head0	704926	pss_mechanized	isabelle/pss_mechanized.thy	62397
1330	pss_mechanized.BrJ_head1	705090	pss_mechanized	isabelle/pss_mechanized.thy	62405
1331	pss_mechanized.BrJ_block_identity	705232	pss_mechanized	isabelle/pss_mechanized.thy	62420
1332	pss_mechanized.map_entry_id	705304	pss_mechanized	isabelle/pss_mechanized.thy	62498
1333	pss_mechanized.trunk_take_eq_diagSeq	705448	pss_mechanized	isabelle/pss_mechanized.thy	62510
1334	pss_mechanized.Red_rebase_core	705686	pss_mechanized	isabelle/pss_mechanized.thy	62543
1335	pss_mechanized.nextrel0_funpow_IncrFirst_eq	705738	pss_mechanized	isabelle/pss_mechanized.thy	62630
1336	pss_mechanized.nextrel1_funpow_IncrFirst_eq	705766	pss_mechanized	isabelle/pss_mechanized.thy	62633
1337	pss_mechanized.nextR_funpow_IncrFirst_eq	705782	pss_mechanized	isabelle/pss_mechanized.thy	62636
1338	pss_mechanized.RedCondA_funpow_IncrFirst	705842	pss_mechanized	isabelle/pss_mechanized.thy	62643
1339	pss_mechanized.TrMax_bound_set	705872	pss_mechanized	isabelle/pss_mechanized.thy	62699
1340	pss_mechanized.TrMax_eqI_endpoint	705956	pss_mechanized	isabelle/pss_mechanized.thy	62716
1341	pss_mechanized.TrMax_stop_uncond	706036	pss_mechanized	isabelle/pss_mechanized.thy	62749
1342	pss_mechanized.TrMax_coreReduce	706260	pss_mechanized	isabelle/pss_mechanized.thy	62775
1343	pss_mechanized.funpow_IncrFirst_drop	706340	pss_mechanized	isabelle/pss_mechanized.thy	62933
1344	pss_mechanized.length_funpow_IncrFirst	706382	pss_mechanized	isabelle/pss_mechanized.thy	62937
1345	pss_mechanized.IdxSum_map_funpow_IncrFirst	706460	pss_mechanized	isabelle/pss_mechanized.thy	62940
1346	pss_mechanized.Br_coreReduce	706594	pss_mechanized	isabelle/pss_mechanized.thy	62967
1347	pss_mechanized.FirstNodes_coreReduce	706650	pss_mechanized	isabelle/pss_mechanized.thy	63014
1348	pss_mechanized.coreReduce_nextrel0_transfer	706806	pss_mechanized	isabelle/pss_mechanized.thy	63040
1349	pss_mechanized.Joints_coreReduce	706990	pss_mechanized	isabelle/pss_mechanized.thy	63067
1350	pss_mechanized.coreReduce_le0_back	707268	pss_mechanized	isabelle/pss_mechanized.thy	63115
1351	pss_mechanized.coreReduce_le0_fwd	707412	pss_mechanized	isabelle/pss_mechanized.thy	63173
1352	pss_mechanized.coreReduce_trunk_e1	707492	pss_mechanized	isabelle/pss_mechanized.thy	63207
1353	pss_mechanized.coreReduce_nextrel1_transfer	707572	pss_mechanized	isabelle/pss_mechanized.thy	63251
1354	pss_mechanized.npJ_coreReduce	707750	pss_mechanized	isabelle/pss_mechanized.thy	63278
1355	pss_mechanized.mono_tail_row0_strict	707784	pss_mechanized	isabelle/pss_mechanized.thy	63534
1356	pss_mechanized.congR_head0_lower	707874	pss_mechanized	isabelle/pss_mechanized.thy	63585
1357	pss_mechanized.BrJ_head0_gen	707964	pss_mechanized	isabelle/pss_mechanized.thy	63673
1358	pss_mechanized.funpow_IncrFirst_as_map	708016	pss_mechanized	isabelle/pss_mechanized.thy	63708
1359	pss_mechanized.multiT_funpow_IncrFirst	708078	pss_mechanized	isabelle/pss_mechanized.thy	63717
1360	pss_mechanized.rebase_as_pair_map	708140	pss_mechanized	isabelle/pss_mechanized.thy	63720
1361	pss_mechanized.coreReduce_block_value	708568	pss_mechanized	isabelle/pss_mechanized.thy	63734
1362	pss_mechanized.drop_diagSeq	708688	pss_mechanized	isabelle/pss_mechanized.thy	63920
1363	pss_mechanized.Red_coreReduce_eq	709118	pss_mechanized	isabelle/pss_mechanized.thy	63929
1364	pss_mechanized.m_6_5_Red_rebase	709262	pss_mechanized	isabelle/pss_mechanized.thy	64037
1365	pss_mechanized.congR_self_funpow_IncrFirst	709282	pss_mechanized	isabelle/pss_mechanized.thy	64298
1366	pss_mechanized.m_6_5_congR_self_Red_monoT	709300	pss_mechanized	isabelle/pss_mechanized.thy	64312
1367	pss_mechanized.m_6_5_Red_le_final	709314	pss_mechanized	isabelle/pss_mechanized.thy	64339
1368	pss_mechanized.m_6_5_Red_monoT_final	709334	pss_mechanized	isabelle/pss_mechanized.thy	64361
1369	pss_mechanized.m_6_5_Red_not_multiT	709344	pss_mechanized	isabelle/pss_mechanized.thy	64383
1370	pss_mechanized.m_6_5_P_Red_final	709400	pss_mechanized	isabelle/pss_mechanized.thy	64401
1371	pss_mechanized.m_6_5_congR_self_Red_anchored	709446	pss_mechanized	isabelle/pss_mechanized.thy	64422
1372	pss_mechanized.m_6_5_adm_Red_eq	709516	pss_mechanized	isabelle/pss_mechanized.thy	64446
1373	pss_mechanized.m_6_5_Red_adm_final	709548	pss_mechanized	isabelle/pss_mechanized.thy	64456
1374	pss_mechanized.m_6_5_admof_Red_final	709580	pss_mechanized	isabelle/pss_mechanized.thy	64461
1375	pss_mechanized.m_6_5_Red_marked_final	709672	pss_mechanized	isabelle/pss_mechanized.thy	64466
1376	pss_mechanized.Red_singleton	709824	pss_mechanized	isabelle/pss_mechanized.thy	64495
1377	pss_mechanized.m_6_6_oneColumn	709954	pss_mechanized	isabelle/pss_mechanized.thy	64530
1378	pss_mechanized.reduced_mono_head_diag	710044	pss_mechanized	isabelle/pss_mechanized.thy	64551
1379	pss_mechanized.reduced_nonmulti_coeff_set	710184	pss_mechanized	isabelle/pss_mechanized.thy	64577
1380	pss_mechanized.m_6_6_reduced_coeff_set	710254	pss_mechanized	isabelle/pss_mechanized.thy	64651
1381	pss_mechanized.m_6_6_ancestor_slice_Red_IncrFirst	710538	pss_mechanized	isabelle/pss_mechanized.thy	64688
1382	pss_mechanized.oper_T_PS	710704	pss_mechanized	isabelle/pss_mechanized.thy	64783
1383	pss_mechanized.operCA_tiling_T	710828	pss_mechanized	isabelle/pss_mechanized.thy	64826
1384	pss_mechanized.m_6_6_reduced_oper	710870	pss_mechanized	isabelle/pss_mechanized.thy	64868
1385	pss_mechanized.congR_rebaseRow0	710968	pss_mechanized	isabelle/pss_mechanized.thy	64910
1386	pss_mechanized.oper_row0_floor	711084	pss_mechanized	isabelle/pss_mechanized.thy	64930
1387	pss_mechanized.oper_rebase_commute	711206	pss_mechanized	isabelle/pss_mechanized.thy	65002
1388	pss_mechanized.m_6_5_Red_oper_final	711224	pss_mechanized	isabelle/pss_mechanized.thy	65153
1389	pss_mechanized.flatBP_nonempty	711240	pss_mechanized	isabelle/pss_mechanized.thy	65229
1390	pss_mechanized.flatBP_hd	711252	pss_mechanized	isabelle/pss_mechanized.thy	65231
1391	pss_mechanized.gs_pwsum_Nil	712016	pss_mechanized	isabelle/pss_mechanized.thy	65249
1392	pss_mechanized.gs_pwsum_Cons	712084	pss_mechanized	isabelle/pss_mechanized.thy	65251
1393	pss_mechanized.gs_pwsum_append	712102	pss_mechanized	isabelle/pss_mechanized.thy	65253
1394	pss_mechanized.gs_pwsum_concat_CM	712138	pss_mechanized	isabelle/pss_mechanized.thy	65256
1395	pss_mechanized.gs_pwsum_flatBT	712160	pss_mechanized	isabelle/pss_mechanized.thy	65261
1396	pss_mechanized.gs_pwsum_prefix_concat	712200	pss_mechanized	isabelle/pss_mechanized.thy	65281
1397	pss_mechanized.gs_pwsum_prefix_nonneg_BT	712320	pss_mechanized	isabelle/pss_mechanized.thy	65335
1398	pss_mechanized.gs_pwsum_prefix_body	712444	pss_mechanized	isabelle/pss_mechanized.thy	65426
1399	pss_mechanized.gensurg_concat	712682	pss_mechanized	isabelle/pss_mechanized.thy	65464
1400	pss_mechanized.gensurg_pbody	712904	pss_mechanized	isabelle/pss_mechanized.thy	65612
1401	pss_mechanized.gensurg_main	713098	pss_mechanized	isabelle/pss_mechanized.thy	65706
1402	pss_mechanized.gensurg_image_BT	713146	pss_mechanized	isabelle/pss_mechanized.thy	65835
1403	pss_mechanized.gensurg_addBT_TB	713172	pss_mechanized	isabelle/pss_mechanized.thy	65848
1404	pss_mechanized.m_7_2_add_scb_conj3_image	713234	pss_mechanized	isabelle/pss_mechanized.thy	65864
1405	pss_mechanized.scbrepl_image_principal	713280	pss_mechanized	isabelle/pss_mechanized.thy	65896
1406	pss_wip.Pred_RT_PS	1507868	pss_wip	isabelle/layerB/pss_wip.thy	19
1407	pss_wip.trans_multiT_prefix_RT_PS	1507876	pss_wip	isabelle/layerB/pss_wip.thy	47
1408	pss_wip.trans_multiT_last_component	1507898	pss_wip	isabelle/layerB/pss_wip.thy	84
1409	pss_wip.Trans_Mark_dom_RT_PS_aux	1507932	pss_wip	isabelle/layerB/pss_wip.thy	117
1410	pss_wip.m_7_3_Trans_welldef	1507942	pss_wip	isabelle/layerB/pss_wip.thy	258
1411	pss_wip.m_7_3_Mark_welldef	1507958	pss_wip	isabelle/layerB/pss_wip.thy	263
1412	pss_wip.Trans_singleton	1507986	pss_wip	isabelle/layerB/pss_wip.thy	273
1413	pss_wip.Mark_singleton	1508006	pss_wip	isabelle/layerB/pss_wip.thy	286
1414	pss_wip.unflatBT_flat	1508022	pss_wip	isabelle/layerB/pss_wip.thy	303
1415	pss_wip.isPTB_str_Dpt	1508068	pss_wip	isabelle/layerB/pss_wip.thy	312
1416	pss_wip.scb_decomp_self	1508078	pss_wip	isabelle/layerB/pss_wip.thy	321
1417	pss_wip.scb_SOME_self	1508106	pss_wip	isabelle/layerB/pss_wip.thy	326
1418	pss_wip.m_7_3_twoColumn_Trans	1508176	pss_wip	isabelle/layerB/pss_wip.thy	348
1419	pss_wip.m_7_3_twoColumn_Marked	1508264	pss_wip	isabelle/layerB/pss_wip.thy	484
1420	pss_wip.m_7_3_twoColumn_Mark	1508410	pss_wip	isabelle/layerB/pss_wip.thy	500
1421	pss_wip.m_7_3_Trans_Red	1508486	pss_wip	isabelle/layerB/pss_wip.thy	656
1422	pss_wip.m_7_3_Mark_Red	1508544	pss_wip	isabelle/layerB/pss_wip.thy	671
1423	pss_wip.m_7_3_Trans_IncrFirst	1508608	pss_wip	isabelle/layerB/pss_wip.thy	686
1424	pss_wip.m_7_3_Mark_IncrFirst	1508690	pss_wip	isabelle/layerB/pss_wip.thy	699
1425	pss_wip.scbimg_prefix_whole	1508816	pss_wip	isabelle/layerB/pss_wip.thy	721
1426	pss_wip.scbimg_principal_descend	1509008	pss_wip	isabelle/layerB/pss_wip.thy	744
1427	pss_wip.scbimg_join	1509318	pss_wip	isabelle/layerB/pss_wip.thy	761
1428	pss_wip.scbimg_image_BT	1509572	pss_wip	isabelle/layerB/pss_wip.thy	913
1429	pss_wip.scb_replace_principal	1509796	pss_wip	isabelle/layerB/pss_wip.thy	1066
1430	pss_wip.dfree_flat_BT	1509964	pss_wip	isabelle/layerB/pss_wip.thy	1085
1431	pss_wip.adm_Pred_transfer	1510082	pss_wip	isabelle/layerB/pss_wip.thy	1118
1432	pss_wip.Marked_Pred	1510150	pss_wip	isabelle/layerB/pss_wip.thy	1152
1433	pss_wip.Marked_Pred_Adm	1510276	pss_wip	isabelle/layerB/pss_wip.thy	1183
1434	pss_wip.multi_Marked_last_component	1510350	pss_wip	isabelle/layerB/pss_wip.thy	1220
1435	pss_wip.scbext_join	1510438	pss_wip	isabelle/layerB/pss_wip.thy	1317
1436	pss_wip.scb_to_last_component	1510542	pss_wip	isabelle/layerB/pss_wip.thy	1429
1437	pss_wip.scb_from_last_component	1510654	pss_wip	isabelle/layerB/pss_wip.thy	1548
1438	pss_wip.MarkedB_last_component_transfer	1510782	pss_wip	isabelle/layerB/pss_wip.thy	1610
1439	pss_wip.monoT_hasParent0_last	1510832	pss_wip	isabelle/layerB/pss_wip.thy	1642
1440	pss_wip.scb_Dpt_lift	1510882	pss_wip	isabelle/layerB/pss_wip.thy	1663
1441	pss_wip.MarkedB_addBT_right	1510892	pss_wip	isabelle/layerB/pss_wip.thy	1673
1442	pss_wip.scb_replace_principal_BP	1510964	pss_wip	isabelle/layerB/pss_wip.thy	1688
1443	pss_wip.MarkedB_Dpt_lift	1511026	pss_wip	isabelle/layerB/pss_wip.thy	1707
1444	pss_wip.trans_inv_B_hard	1511080	pss_wip	isabelle/layerB/pss_wip.thy	1722
1445	pss_wip.trans_inv_C	1511204	pss_wip	isabelle/layerB/pss_wip.thy	2051
1446	pss_wip.Trans_Mark_invariant_aux	1511226	pss_wip	isabelle/layerB/pss_wip.thy	2226
1447	pss_wip.m_7_3_Trans_in_T_B	1511242	pss_wip	isabelle/layerB/pss_wip.thy	2374
1448	pss_wip.m_7_3_Mark_in_T_B	1511256	pss_wip	isabelle/layerB/pss_wip.thy	2379
1449	pss_wip.m_7_3_Trans_Mark_MarkedB	1511264	pss_wip	isabelle/layerB/pss_wip.thy	2384
1450	pss_wip.m_7_3_Trans_zeroT	1511278	pss_wip	isabelle/layerB/pss_wip.thy	2400
1451	pss_wip.lessBT_addBT_self	1511288	pss_wip	isabelle/layerB/pss_wip.thy	2431
1452	pss_wip.lessBT_addBT_mono_right	1511300	pss_wip	isabelle/layerB/pss_wip.thy	2443
1453	pss_wip.scbjoin_lessBT	1511326	pss_wip	isabelle/layerB/pss_wip.thy	2467
1454	pss_wip.scbext_lessBT	1511348	pss_wip	isabelle/layerB/pss_wip.thy	2616
1455	pss_wip.Lng_PB_Dpt	1511370	pss_wip	isabelle/layerB/pss_wip.thy	2830
1456	pss_wip.transC2_single_principal	1511390	pss_wip	isabelle/layerB/pss_wip.thy	2833
1457	pss_wip.isPTB_str_imp_Lng_PB_1	1511400	pss_wip	isabelle/layerB/pss_wip.thy	2842
1458	pss_wip.transC1_single_principal	1511420	pss_wip	isabelle/layerB/pss_wip.thy	2861
1459	pss_wip.Mark_rightmost1_forward	1511454	pss_wip	isabelle/layerB/pss_wip.thy	2897
1460	pss_wip.lessBT_Dpt_same	1511466	pss_wip	isabelle/layerB/pss_wip.thy	3054
1461	pss_wip.principal_reconstruct	1511476	pss_wip	isabelle/layerB/pss_wip.thy	3057
1462	pss_wip.SigmaB_snoc	1511490	pss_wip	isabelle/layerB/pss_wip.thy	3067
1463	pss_wip.transC1_lessBT_transC2	1511502	pss_wip	isabelle/layerB/pss_wip.thy	3070
1464	pss_wip.lessBT_bpHeadV_lt	1511508	pss_wip	isabelle/layerB/pss_wip.thy	3228
1465	pss_wip.transC1_lessBT_transC2_modNA	1511540	pss_wip	isabelle/layerB/pss_wip.thy	3247
1466	pss_wip.flatIdx_zero	1511580	pss_wip	isabelle/layerB/pss_wip.thy	3339
1467	pss_wip.flatIdx_Trm	1511590	pss_wip	isabelle/layerB/pss_wip.thy	3344
1468	pss_wip.flatIdx_Dpt	1511596	pss_wip	isabelle/layerB/pss_wip.thy	3363
1469	pss_wip.flatIdx_addBT	1511610	pss_wip	isabelle/layerB/pss_wip.thy	3366
1470	pss_wip.flatIdx_SigmaB	1511628	pss_wip	isabelle/layerB/pss_wip.thy	3374
1471	pss_wip.bpHeadV_in_flatIdx	1511638	pss_wip	isabelle/layerB/pss_wip.thy	3391
1472	pss_wip.flatIdx_scb_sub	1511648	pss_wip	isabelle/layerB/pss_wip.thy	3408
1473	pss_wip.flatIdx_bpHeadT_sub	1511658	pss_wip	isabelle/layerB/pss_wip.thy	3425
1474	pss_wip.surg_parent_ge	1511666	pss_wip	isabelle/layerB/pss_wip.thy	3440
1475	pss_wip.surg_adm_ge	1511684	pss_wip	isabelle/layerB/pss_wip.thy	3453
1476	pss_wip.flatIdx_transC2_sub	1511696	pss_wip	isabelle/layerB/pss_wip.thy	3474
1477	pss_wip.dfree_transC2	1511702	pss_wip	isabelle/layerB/pss_wip.thy	3583
1478	pss_wip.Mark_flatIdx_bound	1511716	pss_wip	isabelle/layerB/pss_wip.thy	3678
1479	pss_wip.viB_suffix_max	1511728	pss_wip	isabelle/layerB/pss_wip.thy	4177
1480	pss_wip.NAbound_holds	1511740	pss_wip	isabelle/layerB/pss_wip.thy	4258
1481	pss_wip.transC1_lessBT_transC2_full	1511754	pss_wip	isabelle/layerB/pss_wip.thy	4340
1482	pss_wip.Trans_Pred_multi_last	1511768	pss_wip	isabelle/layerB/pss_wip.thy	4357
1483	pss_wip.m_7_3_Pred_Trans_descend	1511824	pss_wip	isabelle/layerB/pss_wip.thy	4474
1484	pss_wip.flatBT_principal_head	1511836	pss_wip	isabelle/layerB/pss_wip.thy	4803
1485	pss_wip.Mark_MarkedB_nest_surgery	1511878	pss_wip	isabelle/layerB/pss_wip.thy	4815
1486	pss_wip.Mark_MarkedB_nest	1511912	pss_wip	isabelle/layerB/pss_wip.thy	5194
1487	pss_wip.Mark_leftend_form	1511922	pss_wip	isabelle/layerB/pss_wip.thy	5368
1488	pss_wip.transC2_inner_nonzero	1512030	pss_wip	isabelle/layerB/pss_wip.thy	5786
1489	pss_wip.flatBT_nonempty	1512064	pss_wip	isabelle/layerB/pss_wip.thy	5842
1490	pss_wip.flatBT_len_ge2	1512076	pss_wip	isabelle/layerB/pss_wip.thy	5865
1491	pss_wip.Mark_tail_nonzero	1512154	pss_wip	isabelle/layerB/pss_wip.thy	5896
1492	pss_wip.m_7_3_Mark_rightmost1	1512228	pss_wip	isabelle/layerB/pss_wip.thy	6192
1493	pss_wip.m_7_3_Mark_rightmost2	1512242	pss_wip	isabelle/layerB/pss_wip.thy	6229
1494	pss_wip.find_append_local	1512252	pss_wip	isabelle/layerB/pss_wip.thy	6343
1495	pss_wip.bpHeadV_find_Dsym	1512290	pss_wip	isabelle/layerB/pss_wip.thy	6351
1496	pss_wip.reduced_e10_zero	1512298	pss_wip	isabelle/layerB/pss_wip.thy	6384
1497	pss_wip.m_7_3_Trans_leftend	1512348	pss_wip	isabelle/layerB/pss_wip.thy	6444
1498	pss_wip.Mark_Pred_multi_last	1512436	pss_wip	isabelle/layerB/pss_wip.thy	6847
1499	pss_wip.scb_addBT_left	1512478	pss_wip	isabelle/layerB/pss_wip.thy	6941
1500	pss_wip.Trans_PT_single	1512566	pss_wip	isabelle/layerB/pss_wip.thy	6984
1501	pss_wip.addBT_zero_left	1512590	pss_wip	isabelle/layerB/pss_wip.thy	7154
1502	pss_wip.m_7_4_Trans_Mark_Pred	1512768	pss_wip	isabelle/layerB/pss_wip.thy	7156
1503	pss_wip.m_7_4_Trans_Mark_seg	1512910	pss_wip	isabelle/layerB/pss_wip.thy	7761
1504	pss_wip.Pred_pow_RT_PS	1512924	pss_wip	isabelle/layerB/pss_wip.thy	7918
1505	pss_wip.seg_0_RT_PS	1512938	pss_wip	isabelle/layerB/pss_wip.thy	7937
1506	pss_wip.m_7_4_RightNodes_subexpr_gen	1512982	pss_wip	isabelle/layerB/pss_wip.thy	7966
1507	pss_wip.m_7_4_RightNodes_Mark	1513020	pss_wip	isabelle/layerB/pss_wip.thy	8022
1508	pss_wip.RightAnces_dom_RT	1513060	pss_wip	isabelle/layerB/pss_wip.thy	8142
1509	pss_wip.RA_probe	1513078	pss_wip	isabelle/layerB/pss_wip.thy	8240
1510	pss_wip.ra_Mark0_eq_Trans	1513134	pss_wip	isabelle/layerB/pss_wip.thy	8257
1511	pss_wip.ra_RightNodes_addBT_right	1513192	pss_wip	isabelle/layerB/pss_wip.thy	8386
1512	pss_wip.ra_RightNodes_Dpt_gen	1513240	pss_wip	isabelle/layerB/pss_wip.thy	8406
1513	pss_wip.ra_RightNodes_transC2_tail	1513290	pss_wip	isabelle/layerB/pss_wip.thy	8416
1514	pss_wip.ra_RightAnces_RightNodes_RT	1513444	pss_wip	isabelle/layerB/pss_wip.thy	8501
1515	pss_wip.ra_Red_block_within_min	1513502	pss_wip	isabelle/layerB/pss_wip.thy	8893
1516	pss_wip.ra_P_Red_blocks_row0_min	1513642	pss_wip	isabelle/layerB/pss_wip.thy	8914
1517	pss_wip.m_7_4_RightAnces_RightNodes	1513720	pss_wip	isabelle/layerB/pss_wip.thy	8951
1518	pss_wip.rnsub_RightNodes_empty_iff	1513760	pss_wip	isabelle/layerB/pss_wip.thy	8960
1519	pss_wip.m_7_4_RightAnces_zeroT	1513788	pss_wip	isabelle/layerB/pss_wip.thy	8988
1520	pss_wip.Trans_mono_RN_ge2	1513822	pss_wip	isabelle/layerB/pss_wip.thy	9011
1521	pss_wip.m_7_4_Trans_nextAdm	1513872	pss_wip	isabelle/layerB/pss_wip.thy	9186
1522	pss_wip.mark_marked_principal	1513964	pss_wip	isabelle/layerB/pss_wip.thy	9212
1523	pss_wip.Mark_nest_common_marked	1513994	pss_wip	isabelle/layerB/pss_wip.thy	9245
1524	pss_wip.m_7_4_Mark_nextAdm	1514032	pss_wip	isabelle/layerB/pss_wip.thy	9434
1525	pss_wip.MarkedB_antisym	1514072	pss_wip	isabelle/layerB/pss_wip.thy	9465
1526	pss_wip.RightNodes_seg_len_strict_mono	1514096	pss_wip	isabelle/layerB/pss_wip.thy	9491
1527	pss_wip.Mark_interior_RN_ge2	1514172	pss_wip	isabelle/layerB/pss_wip.thy	9556
1528	pss_wip.Mark_distinct	1514290	pss_wip	isabelle/layerB/pss_wip.thy	9586
1529	pss_wip.Mark0_ne_Mark	1514406	pss_wip	isabelle/layerB/pss_wip.thy	9636
1530	pss_wip.m_7_4_Mark_order	1514528	pss_wip	isabelle/layerB/pss_wip.thy	9708
1531	pss_wip.monoT_diagSeq_lt	1514582	pss_wip	isabelle/layerB/pss_wip.thy	9760
1532	pss_wip.nadm_diagSeq_interior	1514660	pss_wip	isabelle/layerB/pss_wip.thy	9780
1533	pss_wip.parent0_last_diagSeq	1514706	pss_wip	isabelle/layerB/pss_wip.thy	9797
1534	pss_wip.Adm_parent0_last_diagSeq	1514770	pss_wip	isabelle/layerB/pss_wip.thy	9850
1535	pss_wip.m_8_1_diagSeq_Trans	1514828	pss_wip	isabelle/layerB/pss_wip.thy	9903
1536	pss_wip.Lng_diagApp	1514846	pss_wip	isabelle/layerB/pss_wip.thy	10027
1537	pss_wip.entry_diagApp_lo	1514862	pss_wip	isabelle/layerB/pss_wip.thy	10032
1538	pss_wip.entry_diagApp_last0	1514882	pss_wip	isabelle/layerB/pss_wip.thy	10044
1539	pss_wip.entry_diagApp_last1	1514910	pss_wip	isabelle/layerB/pss_wip.thy	10055
1540	pss_wip.Pred_diagApp	1514948	pss_wip	isabelle/layerB/pss_wip.thy	10066
1541	pss_wip.nextrel0_diagApp_parent	1515034	pss_wip	isabelle/layerB/pss_wip.thy	10081
1542	pss_wip.nextR0_diagApp_last_unique	1515078	pss_wip	isabelle/layerB/pss_wip.thy	10109
1543	pss_wip.parent0_diagApp	1515130	pss_wip	isabelle/layerB/pss_wip.thy	10140
1544	pss_wip.nextrel0_diagApp_step	1515180	pss_wip	isabelle/layerB/pss_wip.thy	10162
1545	pss_wip.le0_diagApp_prefix	1515222	pss_wip	isabelle/layerB/pss_wip.thy	10178
1546	pss_wip.le0_diagApp_pred_confine	1515276	pss_wip	isabelle/layerB/pss_wip.thy	10207
1547	pss_wip.nextR_diagApp_prefix_parent	1515358	pss_wip	isabelle/layerB/pss_wip.thy	10242
1548	pss_wip.nextR1_diagApp_last	1515416	pss_wip	isabelle/layerB/pss_wip.thy	10294
1549	pss_wip.RedCondA_diagApp	1515486	pss_wip	isabelle/layerB/pss_wip.thy	10350
1550	pss_wip.RedCondB_diagApp	1515548	pss_wip	isabelle/layerB/pss_wip.thy	10406
1551	pss_wip.reduced_diagApp	1515596	pss_wip	isabelle/layerB/pss_wip.thy	10455
1552	pss_wip.adm_index0	1515612	pss_wip	isabelle/layerB/pss_wip.thy	10471
